venda_id;cliente_id;produto;preco;data
27153;9104;Telefone Fixo Ilimitado;22.8;2023-06-28
27154;9104;Net segura;149.21;2023-04-11
27155;9104;Net segura;180.82;2023-09-25
27156;9104;Internet 100 Mbps;37.28;2022-05-07
27157;9105;Internet 100 Mbps;32.56;2024-06-11
27158;9105;Cloud;374.75;2022-05-13
27159;9105;Cloud;453.59;2024-07-30
27160;9105;Pacote TV HD;37.75;2023-04-01
27161;9106;Pacote Integrado (TV, Internet, Telefone);102.32;2023-07-08
27162;9106;Internet 100 Mbps;44.77;2023-03-06
27163;9106;Net segura;107.65;2022-12-09
27164;9106;Cloud;480.08;2024-03-01
27165;9107;Pacote Mobile Empresarial;17.96;2024-05-20
27166;9107;Internet 100 Mbps;31.05;2023-01-15
27167;9108;Internet 200 Mbps;66.23;2022-04-03
27168;9108;Net segura;128.67;2024-02-25
27169;9108;Telefone Fixo Ilimitado;27.77;2023-03-05
27170;9109;Net segura;112.99;2023-08-31
27171;9109;Internet 200 Mbps;65.41;2024-01-31
27172;9109;Pacote Mobile Empresarial;23.78;2023-06-07
27173;9109;Telefone Fixo Ilimitado;24.84;2023-03-13
27174;9110;Cloud;415.47;2023-05-22
27175;9110;Telefone Fixo Ilimitado;23.15;2023-12-11
27176;9111;Pacote Mobile Empresarial;19.52;2023-09-12
27177;9112;Cloud;392.72;2022-06-05
27178;9112;Pacote Mobile Empresarial;25.85;2023-10-03
27179;9112;Pacote TV HD;39.27;2023-02-18
27180;9112;Pacote Mobile Empresarial;23.86;2022-08-21
27181;9112;Telefone Fixo Ilimitado;29.46;2024-08-20
27182;9113;Pacote TV HD;32.32;2023-07-06
27183;9114;Telefone Fixo Ilimitado;25.58;2025-01-19
27184;9114;Internet 100 Mbps;44.65;2024-05-21
27185;9114;Telefone Fixo Ilimitado;22.82;2024-12-04
27186;9115;Pacote Mobile Empresarial;24.41;2022-05-12
27187;9115;Cloud;351.08;2022-03-15
27188;9115;Net segura;299.35;2025-01-04
27189;9116;Pacote Mobile Empresarial;28.94;2023-10-11
27190;9117;Internet 200 Mbps;65.8;2024-06-12
27191;9117;Pacote Mobile Empresarial;29.3;2024-11-14
27192;9118;Cloud;293.82;2023-07-30
27193;9118;Cloud;448.82;2023-02-15
27194;9118;Telefone Fixo Ilimitado;23.24;2023-11-02
27195;9119;Pacote Mobile Empresarial;24.42;2024-12-14
27196;9119;Telefone Fixo Ilimitado;24.27;2022-03-30
27197;9120;Cloud;210.59;2024-11-07
27198;9120;Pacote TV HD;36.37;2023-02-05
27199;9120;Pacote Integrado (TV, Internet, Telefone);120.28;2023-09-10
27200;9120;Cloud;258.69;2023-09-10
27201;9120;Telefone Fixo Ilimitado;28.39;2023-06-30
27202;9121;Internet 100 Mbps;41.5;2024-12-08
27203;9121;Internet 100 Mbps;35.65;2023-06-02
27204;9122;Telefone Fixo Ilimitado;28.5;2023-08-10
27205;9122;Internet 100 Mbps;45.61;2023-11-26
27206;9122;Telefone Fixo Ilimitado;27.11;2023-11-06
27207;9122;Cloud;212.59;2025-01-10
27208;9122;Internet 100 Mbps;42.38;2022-11-21
27209;9123;Internet 200 Mbps;65.04;2022-07-15
27210;9123;Net segura;102.11;2022-10-15
27211;9124;Net segura;197.42;2022-10-25
27212;9124;Cloud;262.11;2022-12-12
27213;9125;Cloud;432.96;2023-12-28
27214;9125;Cloud;239.15;2022-08-09
27215;9125;Cloud;472.25;2022-01-22
27216;9125;Pacote Integrado (TV, Internet, Telefone);108.23;2022-08-02
27217;9126;Cloud;431.28;2024-07-28
27218;9126;Pacote Mobile Empresarial;23.81;2023-07-13
27219;9126;Telefone Fixo Ilimitado;28.27;2022-01-17
27220;9126;Pacote TV HD;36.56;2023-03-29
27221;9126;Internet 200 Mbps;56.03;2024-11-12
27222;9127;Internet 100 Mbps;34.84;2024-04-21
27223;9127;Pacote Mobile Empresarial;25.72;2023-07-01
27224;9127;Cloud;254.62;2023-04-18
27225;9127;Pacote Integrado (TV, Internet, Telefone);115.08;2024-02-26
27226;9127;Pacote TV HD;25.37;2022-11-19
27227;9128;Pacote Mobile Empresarial;15.81;2022-10-07
27228;9128;Telefone Fixo Ilimitado;25.33;2023-07-17
27229;9128;Cloud;392.45;2022-08-09
27230;9129;Telefone Fixo Ilimitado;28.07;2022-10-31
27231;9129;Telefone Fixo Ilimitado;25.27;2024-09-20
27232;9129;Internet 100 Mbps;39.74;2025-01-09
27233;9130;Internet 200 Mbps;50.22;2022-02-17
27234;9130;Telefone Fixo Ilimitado;22.09;2023-05-21
27235;9130;Net segura;138.8;2023-03-26
27236;9130;Net segura;248.66;2022-03-20
27237;9130;Cloud;417.87;2023-09-20
27238;9131;Telefone Fixo Ilimitado;20.16;2023-09-19
27239;9131;Pacote Mobile Empresarial;23.85;2022-04-05
27240;9132;Net segura;261.89;2022-01-27
27241;9132;Pacote Mobile Empresarial;17.03;2024-12-10
27242;9132;Telefone Fixo Ilimitado;28.0;2024-05-20
27243;9132;Pacote Mobile Empresarial;20.53;2024-02-29
27244;9133;Cloud;226.76;2023-07-09
27245;9133;Internet 200 Mbps;52.7;2023-05-17
27246;9134;Internet 100 Mbps;38.14;2022-10-08
27247;9134;Pacote Integrado (TV, Internet, Telefone);141.23;2022-11-23
27248;9134;Net segura;162.79;2022-06-20
27249;9135;Net segura;269.25;2023-01-20
27250;9135;Net segura;162.41;2023-05-31
27251;9135;Pacote Mobile Empresarial;26.97;2023-09-27
27252;9135;Pacote TV HD;34.56;2025-01-12
27253;9135;Pacote TV HD;34.56;2022-06-30
27254;9136;Cloud;260.13;2024-07-26
27255;9136;Cloud;397.11;2025-01-08
27256;9136;Internet 100 Mbps;33.42;2023-09-16
27257;9137;Telefone Fixo Ilimitado;29.05;2024-11-24
27258;9137;Pacote Mobile Empresarial;19.91;2023-10-14
27259;9138;Telefone Fixo Ilimitado;29.1;2023-06-01
27260;9138;Telefone Fixo Ilimitado;24.49;2024-03-29
27261;9138;Internet 100 Mbps;40.47;2023-11-07
27262;9138;Cloud;224.28;2023-05-23
27263;9139;Net segura;215.73;2022-06-12
27264;9140;Pacote Mobile Empresarial;18.33;2024-01-31
27265;9140;Internet 100 Mbps;47.22;2024-05-16
27266;9140;Net segura;140.01;2024-04-25
27267;9141;Cloud;376.94;2024-02-03
27268;9141;Pacote Integrado (TV, Internet, Telefone);123.6;2024-11-18
27269;9141;Pacote TV HD;36.42;2022-08-16
27270;9141;Internet 200 Mbps;58.82;2024-03-06
27271;9142;Internet 200 Mbps;67.0;2023-06-30
27272;9142;Internet 200 Mbps;68.82;2022-01-04
27273;9142;Pacote Integrado (TV, Internet, Telefone);123.07;2024-03-07
27274;9142;Pacote Integrado (TV, Internet, Telefone);89.73;2024-07-21
27275;9142;Pacote TV HD;28.15;2023-11-08
27276;9143;Internet 100 Mbps;31.53;2024-01-10
27277;9143;Net segura;104.81;2024-02-19
27278;9143;Internet 100 Mbps;47.04;2022-03-12
27279;9143;Pacote Integrado (TV, Internet, Telefone);102.02;2022-09-11
27280;9143;Telefone Fixo Ilimitado;23.59;2023-08-22
27281;9144;Telefone Fixo Ilimitado;22.06;2022-02-02
27282;9144;Pacote Integrado (TV, Internet, Telefone);108.89;2022-07-11
27283;9144;Telefone Fixo Ilimitado;20.32;2023-05-28
27284;9144;Cloud;394.64;2024-02-14
27285;9145;Internet 100 Mbps;32.71;2023-10-04
27286;9145;Pacote TV HD;31.67;2024-05-28
27287;9146;Telefone Fixo Ilimitado;24.07;2024-08-26
27288;9146;Internet 200 Mbps;58.44;2024-01-29
27289;9146;Internet 200 Mbps;51.82;2023-07-16
27290;9146;Pacote Mobile Empresarial;16.59;2024-01-07
27291;9147;Pacote Mobile Empresarial;15.0;2023-05-07
27292;9147;Telefone Fixo Ilimitado;23.77;2023-06-25
27293;9147;Pacote TV HD;37.65;2025-01-07
27294;9147;Internet 200 Mbps;61.12;2023-01-18
27295;9147;Pacote TV HD;27.07;2024-06-05
27296;9148;Pacote Mobile Empresarial;24.11;2022-10-14
27297;9148;Internet 100 Mbps;39.31;2023-02-02
27298;9148;Internet 100 Mbps;36.22;2023-09-22
27299;9148;Internet 200 Mbps;54.45;2022-08-30
27300;9149;Cloud;320.25;2024-08-24
27301;9149;Pacote TV HD;35.22;2023-12-22
27302;9149;Pacote Integrado (TV, Internet, Telefone);132.96;2023-10-11
27303;9150;Pacote TV HD;31.55;2024-06-25
27304;9150;Internet 200 Mbps;63.65;2022-06-05
27305;9150;Internet 200 Mbps;53.26;2022-01-04
27306;9151;Internet 200 Mbps;60.59;2023-03-31
27307;9151;Net segura;140.28;2022-11-17
27308;9151;Pacote Integrado (TV, Internet, Telefone);88.72;2022-04-02
27309;9151;Pacote Integrado (TV, Internet, Telefone);99.61;2022-06-26
27310;9151;Pacote TV HD;33.52;2022-09-23
27311;9152;Internet 100 Mbps;39.51;2022-09-13
27312;9152;Internet 200 Mbps;58.61;2022-12-13
27313;9152;Net segura;269.16;2024-12-23
27314;9152;Cloud;344.36;2022-05-05
27315;9153;Cloud;330.72;2023-07-04
27316;9153;Pacote Mobile Empresarial;23.06;2022-07-13
27317;9153;Telefone Fixo Ilimitado;28.93;2024-10-31
27318;9153;Cloud;253.75;2024-10-29
27319;9154;Pacote TV HD;34.73;2023-12-18
27320;9154;Internet 100 Mbps;31.63;2024-05-08
27321;9155;Pacote Mobile Empresarial;16.62;2024-06-05
27322;9155;Pacote TV HD;32.06;2023-03-24
27323;9155;Cloud;435.99;2024-01-17
27324;9155;Telefone Fixo Ilimitado;24.48;2023-12-12
27325;9155;Net segura;276.72;2023-07-27
27326;9156;Cloud;444.6;2022-05-09
27327;9156;Cloud;243.57;2024-01-08
27328;9156;Internet 100 Mbps;35.06;2023-03-27
27329;9157;Pacote Mobile Empresarial;22.88;2024-10-12
27330;9157;Pacote Mobile Empresarial;19.79;2022-08-22
27331;9157;Internet 200 Mbps;57.55;2023-08-18
27332;9158;Cloud;491.29;2024-11-28
27333;9158;Internet 100 Mbps;42.49;2025-01-28
27334;9158;Net segura;254.73;2024-04-16
27335;9158;Net segura;114.67;2022-12-10
27336;9158;Telefone Fixo Ilimitado;28.13;2023-06-21
27337;9159;Telefone Fixo Ilimitado;24.1;2022-12-15
27338;9160;Telefone Fixo Ilimitado;22.54;2023-04-10
27339;9160;Pacote Mobile Empresarial;24.63;2022-08-25
27340;9160;Telefone Fixo Ilimitado;21.01;2023-01-27
27341;9160;Internet 200 Mbps;69.27;2023-05-05
27342;9160;Internet 200 Mbps;69.81;2024-05-29
27343;9161;Pacote Mobile Empresarial;26.18;2023-03-15
27344;9161;Internet 200 Mbps;65.12;2022-04-09
27345;9161;Internet 100 Mbps;45.25;2022-05-20
27346;9161;Pacote Mobile Empresarial;27.39;2024-07-30
27347;9161;Telefone Fixo Ilimitado;22.99;2022-09-22
27348;9162;Cloud;254.58;2023-06-02
27349;9162;Pacote Mobile Empresarial;29.34;2023-07-26
27350;9162;Net segura;221.02;2022-11-15
27351;9162;Telefone Fixo Ilimitado;23.51;2024-12-01
27352;9163;Internet 200 Mbps;66.88;2022-06-26
27353;9164;Cloud;472.34;2022-07-02
27354;9164;Internet 200 Mbps;65.0;2022-04-06
27355;9165;Pacote Integrado (TV, Internet, Telefone);84.89;2022-02-14
27356;9165;Net segura;178.55;2022-09-21
27357;9166;Pacote Mobile Empresarial;26.71;2023-03-30
27358;9166;Cloud;322.48;2024-04-25
27359;9166;Cloud;288.9;2022-05-23
27360;9166;Pacote Integrado (TV, Internet, Telefone);149.63;2023-06-05
27361;9166;Pacote Integrado (TV, Internet, Telefone);94.26;2023-02-04
27362;9167;Net segura;122.4;2023-02-27
27363;9167;Internet 200 Mbps;68.57;2023-10-02
27364;9167;Pacote Mobile Empresarial;29.92;2023-09-02
27365;9167;Net segura;112.53;2024-01-28
27366;9167;Pacote TV HD;39.25;2023-05-17
27367;9168;Cloud;216.22;2023-01-11
27368;9168;Internet 100 Mbps;45.33;2022-12-17
27369;9168;Internet 200 Mbps;66.73;2023-01-20
27370;9169;Net segura;206.11;2023-07-27
27371;9170;Net segura;160.22;2024-01-13
27372;9170;Internet 100 Mbps;47.94;2023-11-27
27373;9170;Cloud;236.82;2022-03-23
27374;9170;Net segura;282.25;2023-11-04
27375;9171;Telefone Fixo Ilimitado;26.38;2024-05-07
27376;9172;Pacote Mobile Empresarial;29.74;2023-03-17
27377;9172;Telefone Fixo Ilimitado;26.57;2024-06-28
27378;9172;Pacote Integrado (TV, Internet, Telefone);85.85;2023-06-06
27379;9172;Telefone Fixo Ilimitado;28.72;2023-05-07
27380;9172;Pacote TV HD;25.71;2022-07-08
27381;9173;Pacote Mobile Empresarial;15.84;2024-10-21
27382;9173;Pacote Integrado (TV, Internet, Telefone);138.55;2022-04-11
27383;9173;Internet 100 Mbps;41.86;2023-06-08
27384;9174;Pacote Mobile Empresarial;24.09;2024-02-28
27385;9174;Telefone Fixo Ilimitado;22.91;2022-10-07
27386;9174;Telefone Fixo Ilimitado;23.07;2024-07-18
27387;9174;Telefone Fixo Ilimitado;23.3;2024-08-13
27388;9175;Pacote Mobile Empresarial;24.48;2022-03-04
27389;9175;Pacote Mobile Empresarial;24.66;2024-11-07
27390;9175;Internet 200 Mbps;64.52;2022-08-29
27391;9175;Internet 200 Mbps;51.42;2024-06-30
27392;9176;Internet 200 Mbps;64.82;2023-03-29
27393;9176;Net segura;203.95;2023-09-13
27394;9177;Internet 200 Mbps;66.12;2023-03-07
27395;9177;Telefone Fixo Ilimitado;20.2;2023-07-31
27396;9177;Internet 100 Mbps;41.36;2024-10-30
27397;9178;Internet 100 Mbps;45.82;2024-03-28
27398;9178;Pacote TV HD;25.13;2023-10-25
27399;9178;Pacote TV HD;25.6;2023-08-14
27400;9178;Internet 100 Mbps;40.88;2024-06-19
27401;9179;Telefone Fixo Ilimitado;26.91;2022-09-19
27402;9180;Cloud;433.11;2024-01-08
27403;9180;Pacote Integrado (TV, Internet, Telefone);102.49;2025-01-31
27404;9180;Internet 100 Mbps;33.76;2024-04-01
27405;9180;Telefone Fixo Ilimitado;23.23;2024-08-17
27406;9181;Telefone Fixo Ilimitado;28.89;2022-09-10
27407;9181;Pacote Mobile Empresarial;19.46;2025-01-11
27408;9181;Pacote TV HD;35.7;2023-01-01
27409;9182;Internet 100 Mbps;43.26;2023-07-25
27410;9183;Pacote Integrado (TV, Internet, Telefone);92.9;2023-05-30
27411;9183;Pacote Mobile Empresarial;26.53;2024-02-29
27412;9183;Pacote TV HD;36.58;2022-11-19
27413;9183;Internet 100 Mbps;33.78;2022-08-13
27414;9183;Pacote Integrado (TV, Internet, Telefone);114.89;2023-01-23
27415;9184;Pacote Mobile Empresarial;19.25;2024-09-29
27416;9184;Internet 200 Mbps;61.48;2023-02-10
27417;9184;Cloud;424.95;2022-09-24
27418;9184;Net segura;130.37;2024-10-31
27419;9184;Pacote TV HD;32.21;2023-07-17
27420;9185;Cloud;296.87;2022-09-29
27421;9185;Net segura;246.27;2024-02-20
27422;9185;Cloud;394.5;2023-11-25
27423;9186;Net segura;143.67;2023-11-01
27424;9186;Pacote Mobile Empresarial;16.97;2023-04-07
27425;9186;Pacote TV HD;39.14;2023-05-22
27426;9186;Pacote Integrado (TV, Internet, Telefone);102.48;2024-04-25
27427;9187;Internet 200 Mbps;65.45;2023-04-21
27428;9187;Pacote Mobile Empresarial;19.72;2023-12-26
27429;9187;Internet 100 Mbps;37.22;2022-06-09
27430;9187;Internet 100 Mbps;39.28;2023-05-09
27431;9188;Internet 100 Mbps;36.3;2022-09-15
27432;9189;Net segura;171.51;2023-11-13
27433;9190;Pacote Integrado (TV, Internet, Telefone);101.12;2024-02-29
27434;9190;Internet 200 Mbps;54.29;2023-09-04
27435;9191;Internet 200 Mbps;51.91;2024-04-11
27436;9192;Internet 200 Mbps;58.02;2024-03-30
27437;9192;Internet 100 Mbps;38.7;2023-06-15
27438;9192;Internet 200 Mbps;63.85;2022-03-20
27439;9192;Telefone Fixo Ilimitado;25.7;2022-02-09
27440;9193;Net segura;166.67;2022-08-24
27441;9193;Net segura;205.16;2022-05-03
27442;9193;Pacote TV HD;36.29;2023-01-04
27443;9194;Pacote Mobile Empresarial;17.45;2023-04-19
27444;9194;Pacote Integrado (TV, Internet, Telefone);101.18;2022-09-19
27445;9194;Internet 200 Mbps;62.9;2025-01-12
27446;9194;Internet 100 Mbps;46.34;2023-06-14
27447;9195;Pacote TV HD;25.45;2024-01-21
27448;9195;Net segura;252.55;2022-11-17
27449;9196;Cloud;213.72;2024-04-20
27450;9197;Pacote Mobile Empresarial;19.74;2024-05-16
27451;9197;Telefone Fixo Ilimitado;21.36;2023-12-23
27452;9197;Telefone Fixo Ilimitado;26.82;2024-07-13
27453;9197;Telefone Fixo Ilimitado;27.63;2023-09-05
27454;9198;Cloud;420.47;2022-05-22
27455;9198;Internet 100 Mbps;38.3;2024-04-22
27456;9199;Pacote Mobile Empresarial;28.98;2023-10-27
27457;9200;Internet 100 Mbps;42.66;2024-06-16
27458;9200;Internet 200 Mbps;52.58;2023-02-15
27459;9200;Internet 100 Mbps;42.41;2024-04-17
27460;9200;Telefone Fixo Ilimitado;28.87;2023-10-02
27461;9201;Internet 100 Mbps;46.8;2023-06-08
27462;9201;Pacote TV HD;32.45;2024-09-21
27463;9201;Internet 100 Mbps;42.04;2024-06-22
27464;9202;Internet 200 Mbps;62.86;2023-11-21
27465;9202;Pacote Integrado (TV, Internet, Telefone);108.91;2024-01-22
27466;9202;Pacote Integrado (TV, Internet, Telefone);114.84;2023-11-16
27467;9202;Internet 200 Mbps;52.59;2023-02-16
27468;9202;Internet 100 Mbps;36.78;2024-02-17
27469;9203;Telefone Fixo Ilimitado;20.59;2022-11-28
27470;9203;Internet 200 Mbps;59.5;2022-02-03
27471;9203;Net segura;103.67;2024-08-27
27472;9204;Internet 100 Mbps;42.66;2022-04-06
27473;9204;Internet 200 Mbps;62.81;2024-06-28
27474;9204;Telefone Fixo Ilimitado;23.5;2024-03-16
27475;9204;Internet 100 Mbps;43.34;2022-12-13
27476;9205;Pacote Mobile Empresarial;21.46;2023-10-22
27477;9205;Pacote TV HD;39.28;2024-12-29
27478;9205;Internet 200 Mbps;63.54;2023-08-17
27479;9205;Internet 100 Mbps;39.22;2023-04-07
27480;9205;Telefone Fixo Ilimitado;23.12;2023-06-05
27481;9206;Cloud;319.0;2024-11-29
27482;9206;Cloud;416.73;2022-06-26
27483;9206;Net segura;232.02;2024-12-11
27484;9206;Pacote Mobile Empresarial;16.24;2023-10-04
27485;9207;Cloud;494.04;2023-06-23
27486;9208;Telefone Fixo Ilimitado;25.1;2024-04-11
27487;9209;Cloud;422.2;2022-04-29
27488;9210;Pacote TV HD;29.79;2022-10-27
27489;9210;Pacote Mobile Empresarial;19.2;2025-01-22
27490;9211;Internet 200 Mbps;50.17;2024-01-20
27491;9211;Pacote Mobile Empresarial;21.83;2023-04-07
27492;9211;Pacote TV HD;39.24;2023-10-30
27493;9211;Cloud;363.28;2024-02-14
27494;9212;Telefone Fixo Ilimitado;21.12;2023-12-26
27495;9212;Pacote Mobile Empresarial;18.37;2022-05-28
27496;9213;Net segura;287.65;2022-06-06
27497;9214;Pacote Integrado (TV, Internet, Telefone);107.89;2024-10-05
27498;9214;Pacote Mobile Empresarial;18.33;2023-11-02
27499;9214;Pacote Mobile Empresarial;24.86;2022-04-20
27500;9214;Pacote Integrado (TV, Internet, Telefone);125.33;2024-08-16
27501;9215;Pacote TV HD;36.55;2023-05-06
27502;9215;Net segura;129.71;2023-10-20
27503;9215;Cloud;275.85;2024-10-16
27504;9215;Net segura;188.56;2022-06-14
27505;9216;Cloud;273.38;2022-05-14
27506;9216;Internet 200 Mbps;54.22;2022-01-25
27507;9216;Internet 100 Mbps;48.12;2023-03-09
27508;9216;Pacote Integrado (TV, Internet, Telefone);118.26;2023-02-11
27509;9216;Cloud;253.08;2024-04-29
27510;9217;Pacote Mobile Empresarial;25.88;2024-04-26
27511;9217;Pacote TV HD;37.64;2024-03-26
27512;9217;Pacote Integrado (TV, Internet, Telefone);81.07;2024-03-13
27513;9217;Pacote Integrado (TV, Internet, Telefone);93.02;2022-04-10
27514;9217;Internet 200 Mbps;52.87;2023-12-30
27515;9218;Internet 100 Mbps;39.83;2023-11-18
27516;9218;Telefone Fixo Ilimitado;27.59;2022-07-16
27517;9218;Pacote Mobile Empresarial;25.04;2023-06-02
27518;9218;Internet 100 Mbps;38.29;2022-03-21
27519;9219;Cloud;490.93;2024-04-29
27520;9219;Pacote Mobile Empresarial;16.11;2024-09-30
27521;9219;Internet 200 Mbps;50.92;2024-08-05
27522;9219;Pacote Integrado (TV, Internet, Telefone);125.94;2024-04-21
27523;9220;Internet 100 Mbps;47.37;2023-06-01
27524;9220;Internet 100 Mbps;36.89;2024-05-26
27525;9220;Net segura;224.04;2022-12-21
27526;9220;Internet 100 Mbps;34.24;2024-05-30
27527;9221;Pacote TV HD;27.17;2023-12-02
27528;9221;Net segura;279.3;2022-02-15
27529;9221;Internet 200 Mbps;66.63;2024-02-02
27530;9221;Cloud;358.07;2024-05-31
27531;9222;Pacote TV HD;33.64;2022-07-07
27532;9222;Cloud;360.31;2023-03-04
27533;9222;Cloud;322.01;2023-02-27
27534;9223;Internet 100 Mbps;37.63;2023-11-24
27535;9224;Pacote TV HD;29.79;2023-06-21
27536;9225;Internet 100 Mbps;34.27;2023-08-31
27537;9225;Internet 100 Mbps;40.86;2022-05-10
27538;9226;Telefone Fixo Ilimitado;22.93;2024-03-11
27539;9226;Pacote TV HD;26.93;2023-02-05
27540;9226;Cloud;269.33;2024-04-09
27541;9227;Pacote Integrado (TV, Internet, Telefone);149.81;2023-02-03
27542;9227;Pacote Mobile Empresarial;25.93;2024-08-29
27543;9227;Pacote Integrado (TV, Internet, Telefone);104.47;2024-08-26
27544;9228;Internet 200 Mbps;53.96;2022-05-29
27545;9229;Internet 200 Mbps;67.34;2023-04-05
27546;9229;Net segura;166.4;2023-05-12
27547;9229;Internet 100 Mbps;31.75;2023-09-13
27548;9229;Cloud;241.27;2022-11-18
27549;9229;Internet 200 Mbps;66.65;2022-10-22
27550;9230;Internet 200 Mbps;60.46;2024-01-26
27551;9230;Internet 200 Mbps;52.74;2023-08-13
27552;9230;Pacote Mobile Empresarial;28.71;2022-03-06
27553;9230;Pacote Integrado (TV, Internet, Telefone);137.1;2022-09-29
27554;9230;Pacote Integrado (TV, Internet, Telefone);97.34;2022-07-15
27555;9231;Pacote Integrado (TV, Internet, Telefone);84.88;2024-05-03
27556;9231;Net segura;194.91;2023-03-14
27557;9231;Telefone Fixo Ilimitado;20.1;2025-01-14
27558;9231;Cloud;358.0;2024-04-07
27559;9232;Internet 100 Mbps;32.46;2023-05-03
27560;9232;Cloud;462.11;2023-12-09
27561;9233;Telefone Fixo Ilimitado;27.16;2022-04-13
27562;9233;Telefone Fixo Ilimitado;26.47;2023-04-12
27563;9233;Telefone Fixo Ilimitado;21.96;2022-10-15
27564;9233;Pacote Mobile Empresarial;24.5;2024-10-26
27565;9234;Telefone Fixo Ilimitado;23.35;2022-01-30
27566;9235;Pacote Mobile Empresarial;24.15;2022-03-21
27567;9236;Pacote Integrado (TV, Internet, Telefone);149.07;2022-07-18
27568;9236;Internet 200 Mbps;65.22;2024-02-15
27569;9237;Pacote Integrado (TV, Internet, Telefone);135.66;2023-05-28
27570;9237;Pacote Mobile Empresarial;15.53;2023-04-01
27571;9237;Net segura;280.81;2022-07-08
27572;9238;Pacote Integrado (TV, Internet, Telefone);120.99;2024-04-23
27573;9238;Telefone Fixo Ilimitado;25.87;2024-10-04
27574;9238;Pacote Mobile Empresarial;18.33;2024-02-23
27575;9238;Cloud;242.42;2023-02-13
27576;9239;Pacote Mobile Empresarial;28.27;2024-11-18
27577;9240;Internet 100 Mbps;31.55;2024-10-19
27578;9240;Internet 100 Mbps;31.26;2023-03-22
27579;9240;Pacote Mobile Empresarial;18.64;2024-03-23
27580;9240;Cloud;206.09;2024-10-03
27581;9240;Internet 200 Mbps;56.71;2024-08-31
27582;9241;Net segura;107.74;2024-12-17
27583;9241;Net segura;248.97;2023-06-19
27584;9241;Pacote TV HD;29.66;2024-10-22
27585;9241;Internet 100 Mbps;46.3;2022-04-03
27586;9241;Cloud;375.72;2023-12-09
27587;9242;Telefone Fixo Ilimitado;22.52;2024-12-07
27588;9242;Net segura;173.63;2024-01-31
27589;9242;Cloud;367.56;2023-08-18
27590;9242;Telefone Fixo Ilimitado;29.78;2024-05-11
27591;9242;Cloud;259.58;2023-09-17
27592;9243;Net segura;152.93;2024-09-05
27593;9243;Pacote Integrado (TV, Internet, Telefone);141.31;2022-11-02
27594;9244;Internet 200 Mbps;56.05;2023-06-23
27595;9244;Pacote Mobile Empresarial;29.58;2022-08-15
27596;9245;Pacote Integrado (TV, Internet, Telefone);134.2;2023-09-07
27597;9245;Net segura;246.88;2024-10-14
27598;9245;Cloud;254.47;2022-03-04
27599;9245;Pacote TV HD;32.69;2023-06-17
27600;9246;Telefone Fixo Ilimitado;25.35;2023-08-16
27601;9246;Pacote Mobile Empresarial;22.35;2023-08-05
27602;9246;Pacote Mobile Empresarial;15.82;2023-09-03
27603;9246;Cloud;282.18;2023-04-27
27604;9246;Telefone Fixo Ilimitado;27.61;2022-09-19
